,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
440,0,33,31,131,47,14,111,135,120,123,110,135508,8517,36459,223958,68302,33425,151318,32563,19629,132336,21,21,18,1,7,7,7,7,9,7,7,7,7,7,6,5,5,18,7,6
441,1,32,31,43,49,12,40,135,98,46,78,44493,8517,15594,46687,37930,86885,102349,34894,85558,68691,7,21,7,7,7,7,7,7,9,6,21,7,18,9,5,21,5,18,7,7
442,0,96,138,35,15,75,39,135,85,116,11,11504,72973,6942,92460,126359,116425,4044,9161,20273,1131176,7,5,7,7,9,21,5,18,7,7,21,7,18,1,7,7,7,7,9,6
443,1,31,67,35,124,126,100,7,27,47,140,8517,37668,6942,44124,20299,13741,557,21529,122304,128175,21,7,7,9,7,7,8,7,7,6,7,21,18,7,5,21,7,18,9,7
444,0,85,84,131,116,126,38,61,130,120,107,18128,6466,32048,39422,439906,472454,276424,5041,27806,1365,21,21,7,7,6,21,5,7,7,7,7,7,18,9,7,7,7,18,1,9
445,1,102,84,131,120,66,100,95,71,65,14,47555,6466,32048,243982,246538,8818,11578,929581,15666,86318,8,21,7,7,7,21,5,18,7,7,5,7,18,1,9,7,7,8,9,6
446,1,33,138,35,120,140,114,125,98,47,76,90919,72973,6942,144806,955029,1101885,967868,25846,526557,225059,7,5,7,7,7,7,7,18,7,6,21,7,18,9,6,5,1,7,9,7
447,0,29,10,137,60,113,102,7,131,116,107,12576,87314,23576,5359,98261,241532,148751,134174,27666,40155,21,7,7,1,7,5,7,18,1,7,7,1,18,7,9,8,5,7,7,9
448,0,23,109,27,120,42,70,125,99,116,113,83095,4133,4607,126711,55671,140759,22848,994616,41812,15254,8,5,7,9,7,21,7,18,9,7,21,7,18,7,6,7,21,5,7,6
449,1,74,135,27,49,115,32,126,81,8,63,620537,333164,4607,2272,847472,122922,265596,64869,13908,204087,21,7,7,9,7,21,7,18,7,7,7,5,18,7,5,7,21,7,9,6
450,0,74,69,27,47,42,31,30,62,65,66,620537,29326,4607,150178,6010,41537,33973,105365,118926,156388,21,21,7,9,7,21,21,18,9,6,7,7,18,7,6,7,7,7,7,7
451,0,122,69,98,46,115,103,109,96,116,63,57618,176501,43486,491621,18762,13745,19754,34321,19737,90192,7,21,7,9,6,5,7,7,7,6,21,7,18,7,7,7,8,18,9,7
452,1,108,84,137,15,13,44,30,27,65,76,42471,5007,23576,38592,133781,119914,549709,68884,129818,228412,7,7,7,7,7,7,5,18,7,7,21,21,18,9,5,21,7,7,9,6
453,0,3,7,91,124,78,86,119,62,123,69,3597,7512,6507,364530,1408558,24341,224008,66033,109105,113111,21,7,7,7,5,7,6,7,7,5,7,21,18,9,7,5,7,18,9,7
454,0,3,53,43,8,90,118,52,44,132,115,3597,279988,15594,39228,70012,160864,571991,298481,26794,607853,21,5,7,7,7,5,7,18,9,7,7,7,18,9,6,7,21,7,7,6
455,1,131,7,43,60,14,100,30,27,110,132,17451,13090,15594,53977,50871,35863,7514,10679,7821,5032,7,5,7,7,6,21,7,7,6,7,21,7,18,1,7,7,5,18,7,9
456,1,129,65,105,49,90,20,35,62,22,111,26618,381311,11990,128385,33446,90531,18859,107749,60325,350756,21,7,7,9,5,7,5,18,9,7,7,5,18,7,7,8,7,7,7,5
457,0,33,65,35,132,50,59,139,43,120,115,95515,55497,6942,15675,20112,33590,20637,110707,29548,316585,21,21,7,7,6,7,1,7,9,7,7,7,18,9,7,21,7,18,7,6
458,0,131,38,105,72,106,70,84,55,65,76,121124,143137,11990,7233,13625,54023,28209,36558,45764,110269,21,7,7,7,7,21,7,18,9,7,7,21,18,9,6,7,8,7,7,6
459,0,70,6,35,116,107,20,52,80,123,90,6724,39364,6942,18729,108432,151131,74261,65240,16110,38170,21,7,7,7,7,8,7,18,9,7,7,21,18,9,6,7,21,7,7,5
460,0,70,51,35,132,11,20,3,43,27,106,6724,16028,6942,85739,158137,79206,42802,39789,38565,42788,21,21,7,9,7,21,7,18,7,7,7,7,18,7,6,7,5,7,9,5
461,0,59,35,26,78,116,93,138,27,120,106,3044,325508,99856,15946,72982,179804,104594,26276,21621,16042,21,5,7,7,7,21,7,7,7,9,7,7,18,6,9,7,5,18,1,7
462,1,117,3,131,116,113,108,21,57,132,90,17876,1497507,42746,42420,50821,127312,467449,16864,12345,118189,21,5,18,7,7,5,7,7,7,5,7,7,7,9,6,7,21,18,9,7
463,0,70,84,27,15,12,73,125,43,120,66,6724,56524,56978,141994,76456,540148,37746,53186,21433,17907,21,7,18,7,7,7,7,7,7,7,7,1,7,9,9,5,21,18,9,6
464,0,70,97,57,120,113,102,19,99,124,11,6724,12866,172082,31424,50821,142867,21457,22597,280174,2579,21,7,7,7,7,5,6,5,9,7,7,21,18,1,9,8,7,18,7,5
465,1,122,125,98,116,113,32,10,70,46,117,214252,48720,24976,10325,50821,19601,37023,11989,119734,94644,7,9,7,7,7,21,7,7,9,6,21,7,18,1,5,7,9,18,7,7
466,1,70,125,87,116,110,54,31,71,8,115,17629,48720,525145,28049,8394,82580,10326,54159,6630,206687,21,9,7,7,7,7,7,18,9,5,7,7,18,9,6,21,21,7,7,7
467,1,45,139,137,116,113,95,84,98,49,114,9058,4474,37089,25371,50821,158551,82408,24035,3667,15545,5,7,7,9,7,21,7,7,9,7,7,8,18,7,5,7,1,18,7,5
468,0,137,119,73,120,50,54,19,27,116,107,42571,10788,464466,1284,21120,7753,16326,25505,12329,81744,7,7,18,9,7,7,9,18,9,6,21,5,7,7,6,21,7,7,7,7
469,1,20,128,137,120,14,73,133,36,8,142,195964,7073,33937,108380,68302,48059,834903,231139,134171,21313,7,8,7,7,7,7,9,7,9,5,21,7,18,9,6,21,7,18,7,7
470,0,55,69,91,124,63,114,135,94,8,14,108503,5436,16670,44356,37615,37013,649769,172977,162021,4858,7,5,7,9,7,21,5,7,7,7,21,7,18,7,6,7,7,18,9,6
471,1,34,135,35,8,76,43,6,30,49,113,45442,67410,17212,41493,10448,25446,975660,9684,25751,34243,21,7,18,9,7,7,7,18,9,6,7,5,7,7,6,21,21,7,7,7
472,1,18,53,101,104,115,32,24,80,116,106,337195,258190,51285,59848,15589,339691,20078,44697,156616,533388,21,7,18,7,7,7,21,18,9,7,7,5,7,9,6,21,7,7,7,6
473,0,103,109,134,116,115,118,2,16,132,13,9947,11279,20151,49421,15589,31868,14949,8931,19972,25149,21,7,7,7,7,7,7,18,7,7,7,6,18,9,6,21,5,7,9,5
474,1,31,7,43,8,106,24,13,26,72,63,10393,124642,120454,24236,11368,711,532,3988,9545,42948,21,7,18,7,5,7,8,18,9,5,7,21,7,9,7,21,7,7,7,7
475,1,40,125,98,132,115,87,67,27,8,76,49817,31427,4857,9928,15589,13012,28659,14311,77234,61315,7,7,18,7,7,7,7,7,7,6,21,21,7,9,6,21,2,18,9,7
476,0,135,128,55,22,113,112,51,98,15,76,1132367,163593,19843,67156,50821,34331,3317277,43489,349420,300680,7,8,18,7,7,5,6,18,7,7,21,7,7,9,6,7,5,7,1,9
477,0,93,139,27,8,113,103,19,98,15,90,93305,52203,86425,24543,50821,89120,62826,1042985,1264259,367290,21,21,18,7,7,7,9,18,9,7,7,7,7,9,5,21,7,7,7,6
478,1,121,52,27,120,113,102,125,57,46,115,624618,25389,86425,145356,50821,465011,104593,31323,956409,219700,7,7,18,9,7,21,21,18,9,7,21,21,7,7,6,8,7,7,7,5
479,0,43,119,27,104,12,95,28,57,47,42,44686,35646,86425,65395,76456,69698,1128976,83868,36170,235935,7,5,18,9,7,21,5,18,7,6,21,7,7,7,6,7,7,7,9,7
480,0,134,31,27,22,113,93,10,35,15,12,40157,19447,86425,210228,50821,402965,69858,11013,95183,36584,18,7,18,9,7,5,7,7,9,5,7,21,7,7,6,7,9,18,7,7
481,0,44,52,80,65,113,95,84,27,132,106,41851,7320,23881,130978,50821,100398,20641,38607,41907,7806,7,8,18,9,7,21,1,18,7,6,21,7,7,7,6,7,7,7,9,7
482,0,96,128,27,22,12,86,84,25,124,107,39837,37782,86425,6740,76456,6596,90423,9088,292188,110108,7,7,18,9,7,5,7,18,9,9,21,8,7,7,6,7,5,7,7,7
483,1,45,51,80,132,113,44,32,127,116,63,198968,26309,23881,133018,50821,26265,232437,85599,66502,97534,5,7,18,9,7,21,7,18,7,5,7,21,7,7,6,7,21,7,9,7
484,1,71,119,81,60,14,20,129,134,116,42,63339,40713,38740,77838,68302,17952,5704,19535,21047,4339,21,8,18,9,7,7,21,7,7,6,7,7,7,7,6,21,7,18,9,7
485,0,77,67,99,49,50,118,138,98,132,115,5592,80224,343533,16704,21120,802001,50527,56107,3954,311509,21,1,18,7,7,5,7,7,7,5,7,7,5,9,6,7,5,18,9,7
486,0,32,75,131,8,110,95,138,91,132,125,4342,30591,121124,10363,8394,599482,99681,436705,19772,33852,21,21,18,7,7,21,5,7,9,5,7,7,7,9,6,7,7,18,7,7
487,0,45,111,26,124,12,18,75,134,116,115,6425,24551,33488,332579,76456,64493,30591,8895,7727,193791,21,5,18,7,7,21,21,18,7,7,7,7,7,9,6,7,7,7,9,5
488,0,59,69,91,120,14,122,3,71,124,115,196752,101526,32615,47292,68302,14311,834535,15188,121726,147730,7,6,18,7,7,21,7,18,9,7,21,7,7,9,6,7,5,7,7,5
489,1,70,2,27,132,50,73,21,57,116,42,97198,524670,86425,15853,21120,120556,126621,134552,39995,47340,7,7,18,9,7,21,21,18,7,6,21,5,7,7,6,7,7,7,9,7
490,1,1,67,98,46,110,23,109,127,120,66,321075,178201,115492,44195,8394,27433,175,590005,44275,47807,7,1,18,7,7,21,1,7,7,7,21,7,7,9,5,7,7,18,9,6
491,0,95,2,55,27,63,117,53,57,120,115,83587,302386,58102,440169,37615,22194,552176,96004,94881,527949,21,5,7,7,7,7,7,7,9,7,7,7,18,9,5,21,5,18,7,6
492,1,54,27,91,116,113,70,64,131,22,50,99864,368315,94182,18232,50821,14769,38605,36788,166727,14978,21,7,7,7,7,21,7,18,9,5,7,2,18,9,6,7,5,8,7,7
493,1,96,125,27,120,42,131,119,99,124,13,1346837,138821,86425,88615,12746,46090,13094,10638,214724,368247,21,7,18,9,7,7,5,18,9,6,7,21,7,7,6,5,7,5,7,7
494,1,117,119,27,22,63,29,10,62,116,107,53189,171375,86425,36390,37615,39133,87170,183968,87692,284615,21,8,18,9,7,21,2,18,9,7,7,7,7,7,5,7,7,7,7,6
495,0,110,69,27,123,113,32,108,134,124,50,11618,18477,86425,31884,50821,152373,18511,6958,86571,294520,21,5,18,9,7,7,6,7,9,5,7,7,7,7,5,21,7,18,7,7
496,1,118,17,35,120,12,23,138,43,116,106,1000891,82602,32589,35102,76456,25612,204377,50559,45748,813248,5,8,18,7,7,21,7,7,9,7,7,7,7,9,5,7,5,18,7,6
497,1,108,2,27,60,63,114,10,36,116,142,141077,100518,86425,21114,37615,223546,232682,54687,68443,56555,7,7,18,7,7,7,7,7,9,7,21,8,7,9,5,5,21,18,7,5
498,0,29,19,92,124,66,20,69,5,22,113,938098,36079,14569,32912,58468,53417,111078,19954,41816,161054,21,5,18,9,7,21,7,18,7,7,7,7,7,7,5,7,5,7,9,5
499,1,95,119,131,120,113,33,32,44,15,14,497167,241895,121124,17824,50821,84019,154850,8629,132720,1589,21,7,18,9,7,5,21,7,9,6,7,21,7,7,6,7,7,18,7,7
500,1,77,67,62,132,113,114,2,70,116,42,153095,73708,122129,110944,50821,26170,69055,54082,84539,28658,7,7,18,7,7,21,7,18,9,7,21,1,7,9,5,7,5,7,7,6
501,0,20,27,120,132,90,117,65,25,46,4,250003,15798,72129,1492,190,560758,19144,21242,11421,37682,21,5,7,9,7,21,7,18,7,6,7,7,18,7,5,7,5,7,9,7
502,0,68,139,27,132,14,135,97,80,46,13,35179,34297,86425,13667,68302,474101,12843,60888,14757,182581,21,6,18,9,7,21,7,7,9,6,7,7,7,7,5,7,8,18,7,7
503,0,71,84,27,120,113,77,53,57,65,75,150451,36148,86425,242619,50821,21554,268019,39684,31384,284943,21,1,18,9,7,21,7,7,7,6,7,7,7,7,6,8,5,18,9,7
504,0,135,64,27,124,42,44,138,137,46,142,7652,284822,86425,143783,12746,42523,77342,255045,66431,74135,5,21,18,7,7,7,7,7,9,5,7,7,7,9,6,21,5,18,7,7
505,1,87,128,27,47,14,135,24,43,120,76,35274,1466956,86425,147046,68302,439543,183060,36609,29770,79312,7,6,18,7,7,5,21,18,7,6,21,7,7,9,5,7,7,7,9,7
506,1,95,10,27,60,113,18,32,71,120,66,670940,341242,86425,25015,50821,7885,113707,941896,23602,46203,7,21,18,9,7,7,7,18,1,7,21,7,7,7,5,21,6,7,7,6
507,0,1,111,11,124,90,43,128,114,132,106,23491,135151,189801,19354,25040,54227,1205,24146,82862,4148,7,8,7,7,5,7,8,7,9,7,21,7,18,9,7,21,7,18,7,5
508,0,122,133,35,60,13,129,138,80,124,50,14701,9741,25665,3359,37651,44146,29715,23093,123542,2329,7,7,18,9,7,21,7,18,7,7,21,9,7,7,6,7,5,7,9,6
509,1,77,61,105,120,50,40,13,37,115,8,14860,77188,11990,38845,6850,78115,14351,11346,139383,60760,21,7,7,9,6,21,7,8,6,9,7,2,18,7,7,7,21,18,7,7
510,0,77,133,43,124,35,20,119,44,116,42,14860,9741,12227,266991,75895,33986,615241,22214,21250,21342,21,7,18,9,7,21,5,18,7,7,7,8,7,7,5,7,7,7,9,6
511,0,68,133,137,124,12,31,128,57,116,115,60777,9741,33661,266991,20048,62347,2593,75832,219950,772303,21,7,7,9,5,7,7,18,7,6,7,6,18,7,7,21,8,7,9,7
512,0,70,133,25,47,12,58,7,1,116,113,37824,9741,145681,153588,20048,61571,23818,77735,49297,22396,21,7,7,21,5,7,5,7,7,7,7,6,18,7,7,21,7,18,9,6
513,0,44,139,36,116,70,77,125,122,132,115,112735,5472,58748,8368,36845,100232,16494,22245,41391,92930,21,5,7,7,5,21,8,7,9,5,7,7,18,9,7,7,7,18,7,7
514,1,77,135,127,116,107,122,125,62,15,14,10549,1079994,6353,8368,26899,3601,74655,34301,30440,72389,21,5,7,7,5,21,7,18,7,7,7,7,18,9,7,7,21,7,9,6
515,1,77,135,25,120,107,95,24,131,126,65,10549,1079994,145681,41139,26899,103061,2466,160,960947,15001,21,5,7,7,5,21,5,18,6,9,7,7,18,9,7,7,7,7,7,7
516,0,34,138,43,72,6,117,32,99,65,11,84024,171798,15594,112015,56350,6539,88410,10251,85047,46681,7,5,7,7,7,21,7,18,9,5,21,7,18,9,6,7,6,5,7,7
517,0,135,126,91,104,14,40,111,41,60,103,1079994,13229,6507,97860,102488,39241,14166,114900,1238,51678,21,7,7,7,7,21,7,7,9,6,7,1,18,9,5,7,8,18,7,7
518,1,135,59,127,72,4,122,119,98,104,75,1079994,14718,37480,112015,99312,9798,78578,12978,34267,42454,21,7,7,7,7,21,8,7,9,6,7,5,18,9,5,7,7,18,7,7
519,0,77,7,43,50,124,118,109,99,46,115,253819,77997,120454,21120,19354,8828,5434,4320,86415,242379,21,5,18,7,7,7,7,5,7,7,8,7,7,5,9,5,2,18,9,5
520,1,135,111,127,47,50,77,19,18,120,106,1079994,135151,210453,125178,21120,25631,10507,3881,99281,335156,21,8,18,7,7,7,7,7,7,7,7,7,7,9,5,21,21,18,9,6
521,1,135,21,127,60,115,32,24,82,104,63,1079994,66197,210453,50684,73307,326352,559905,58332,5351,355643,21,7,18,7,6,21,5,7,7,7,7,9,7,9,7,7,7,18,9,6
522,0,20,133,23,116,66,43,21,55,123,117,313083,9741,55762,11048,19590,56117,5583,22540,5174,44426,21,7,18,7,6,21,21,7,7,6,7,9,7,9,7,7,7,18,9,7
523,1,135,21,23,47,66,77,124,70,8,115,1079994,66197,55762,125178,19590,5772,320295,101830,15383,61993,21,7,18,7,6,21,7,7,9,7,7,21,7,9,7,7,9,18,7,5
524,0,135,67,23,15,11,35,109,98,60,50,1079994,12784,55762,76989,65105,134024,5394,12469,53277,126302,21,7,18,7,6,7,7,18,7,5,7,8,7,9,7,21,5,7,9,7
525,0,108,10,57,8,90,136,2,21,132,114,397,26241,105543,57626,78836,48484,153112,123103,17286,362171,21,7,18,9,7,21,7,7,9,7,7,9,7,7,5,7,5,18,7,5
526,0,43,108,131,49,115,93,109,105,46,110,23229,397,12786,5900,73307,50967,26698,70831,143498,10369,7,5,18,7,6,7,7,18,9,5,21,7,7,9,7,21,5,7,7,7
527,1,93,126,82,8,113,34,24,118,22,114,16202,107875,30729,57626,34887,30418,28463,13294,25857,99721,7,7,18,9,5,7,7,18,7,5,21,8,7,7,7,21,5,7,9,7
528,1,34,7,43,116,113,95,66,54,123,11,84024,77997,120454,8368,34887,179581,16840,43390,77095,10656,7,5,18,7,5,21,6,7,7,6,21,7,7,9,7,7,7,18,9,7
529,1,77,139,62,116,110,43,112,127,65,11,253819,40765,200495,29751,8394,41321,45955,15773,104417,3038,21,7,7,9,7,21,7,7,7,7,7,21,18,7,5,7,5,18,9,5
530,1,135,68,96,72,12,95,45,98,46,75,1079994,60777,68735,34908,76456,61465,124263,45215,115070,135250,21,21,7,7,7,21,7,18,7,7,7,7,18,9,5,7,5,7,9,6
531,1,18,56,57,116,12,68,138,55,22,13,28242,86216,41675,8368,24553,185829,14369,26755,45884,25011,7,5,7,7,7,21,5,7,7,5,21,7,18,9,6,7,7,18,9,7
532,0,68,7,55,116,6,93,67,44,15,42,60777,124642,9524,8368,56350,28181,37600,12876,76045,33112,21,7,7,7,7,21,5,7,9,7,7,5,18,5,6,7,7,18,7,6
533,0,89,6,70,49,113,21,67,82,124,42,30553,39505,34188,5378,50821,98011,6372,4436,124603,85591,5,7,7,9,7,21,2,7,9,7,7,5,18,7,5,7,7,18,7,6
534,0,70,108,62,8,113,16,129,131,22,115,5040,121836,15323,37418,50821,19568,22142,117047,7238,219564,7,7,7,9,7,7,7,18,9,7,21,21,18,7,5,21,5,7,7,5
535,1,29,7,21,15,111,95,67,43,65,4,16741,124642,182525,9711,6251,23657,64850,426,37532,77692,7,7,18,9,7,7,1,7,9,6,21,5,7,7,5,21,7,18,7,7
536,0,39,80,43,31,111,16,69,41,104,66,2966,157,120454,70220,6251,187392,465301,8329,132278,13181,21,21,18,7,7,7,5,18,7,7,7,7,7,9,5,21,7,7,9,5
537,0,118,126,82,132,78,95,138,57,27,13,42729,13229,4175,13016,15946,713529,16339,103754,32874,147090,7,7,7,9,7,21,7,18,9,5,21,1,18,7,5,7,5,7,7,7
538,0,77,111,80,132,110,43,84,137,15,115,60707,135151,51628,3589,8394,24415,31663,11713,156528,654477,7,8,7,7,7,21,1,7,7,7,21,7,18,9,5,7,7,18,9,6
539,1,83,52,35,15,14,31,65,5,47,67,38965,31993,35400,33753,68302,11645,112121,35164,11781,2871,8,7,7,9,7,7,9,18,7,6,21,21,18,7,5,21,7,7,9,7
540,1,77,111,25,120,12,54,139,35,65,115,32252,135151,145681,38845,76456,16590,13000,4384,110377,6842,8,8,7,9,7,21,5,7,9,6,21,7,18,7,5,7,7,18,7,7
541,0,39,66,41,120,50,93,52,83,15,126,55532,19590,33164,38845,21120,10319,2103,21986,86413,162742,7,21,7,9,7,7,21,8,9,7,21,7,18,7,5,5,7,18,7,6
542,1,68,126,41,120,12,29,52,83,8,115,60777,13229,33164,38845,76456,27895,11768,11946,31764,636064,21,7,7,9,7,21,7,8,9,7,7,1,18,7,5,7,21,18,7,6
543,0,33,2,26,65,12,95,133,31,116,14,30177,28980,90118,201338,76456,207185,326699,11589,87109,170643,21,7,18,9,7,7,7,7,7,6,7,5,5,7,5,21,1,18,9,7
544,0,118,84,121,65,50,44,24,25,132,90,140421,10770,5669,7180,21120,17269,272426,60784,25047,7094,5,8,7,9,7,7,21,7,9,7,7,7,18,7,5,21,7,18,7,6
545,1,83,67,57,60,12,54,2,94,123,66,38965,72870,41675,73527,76456,50547,62004,251666,34573,297532,8,7,7,9,7,21,7,7,9,7,21,2,18,7,5,7,5,18,7,6
546,0,83,52,25,8,110,98,84,43,15,115,38965,31993,145681,57626,8394,23383,48872,64340,120212,131536,7,7,7,9,7,21,8,18,9,5,8,21,18,7,5,7,7,7,7,7
547,0,129,119,57,15,50,100,2,25,65,11,28665,29784,41675,33753,21120,3841,395340,19008,152602,291586,7,8,7,9,7,7,7,18,9,7,21,7,18,7,5,21,21,7,7,5
548,1,34,66,25,22,140,114,30,131,15,11,13486,19590,145681,30090,26313,322178,13055,58875,39065,110126,7,8,7,9,7,7,21,7,7,7,21,7,18,7,5,5,7,18,9,6
549,1,74,111,80,123,14,59,43,37,65,66,330636,135151,183771,20308,68302,240227,9355,6572,28601,644187,8,8,7,9,7,21,5,18,9,6,5,7,18,7,5,2,7,7,7,7
550,0,83,24,127,15,63,29,57,41,123,11,38965,97753,210453,33753,37615,31321,17748,5161,16349,93526,8,7,18,9,7,21,5,18,7,7,5,21,7,7,5,7,7,7,9,5
551,0,83,139,127,15,50,43,67,25,27,115,38965,9396,210453,33753,21120,22845,19019,35530,36823,17349,8,5,18,9,7,21,5,7,7,18,6,7,7,7,5,7,7,18,9,7
552,1,96,135,127,8,50,29,69,80,132,12,68735,1079994,210453,57626,21120,43577,288710,26056,4726,191903,7,5,18,9,7,7,5,7,7,7,21,7,7,7,5,21,7,18,9,5
553,1,103,135,35,47,14,45,2,95,60,50,32621,1079994,25665,125178,68302,31249,38534,7360,47249,89646,7,5,18,7,7,7,7,18,7,7,21,7,7,9,5,21,5,7,9,6
554,0,78,135,5,132,50,59,84,36,104,115,159564,1079994,5393,13016,21120,17046,161411,292794,60116,28806,7,5,7,9,7,7,7,18,9,7,21,7,18,7,5,21,1,7,7,6
555,1,56,135,131,15,50,114,7,121,8,115,12122,1079994,19645,33753,21120,292009,84582,207620,18399,7003,7,5,7,9,7,7,5,18,7,5,5,7,18,7,5,8,7,8,9,7
556,1,108,15,44,123,11,135,111,99,120,66,31554,27023,38125,31440,52318,24629,112644,316573,18264,258157,21,7,18,7,7,21,1,18,9,7,7,9,7,9,5,7,7,5,7,6
557,1,81,111,131,8,110,56,138,86,72,13,15483,135151,12786,23328,8394,459149,51190,5732,93966,92823,7,8,18,7,7,7,7,18,7,7,21,7,7,9,5,21,5,7,9,5
558,1,103,111,131,140,46,137,19,58,120,113,44045,135151,12786,26313,16156,14884,29457,53401,280190,108431,21,8,18,7,7,7,7,7,7,5,18,7,7,5,9,21,8,18,9,7
559,0,83,138,131,8,111,43,38,31,65,107,38965,29474,12786,57626,6251,5336,12037,55293,230418,93108,8,5,18,9,7,21,6,18,7,6,5,7,7,7,5,7,7,7,9,7
560,1,93,111,137,65,110,36,135,131,15,14,37327,30928,8114,255931,8394,27967,377335,9720,137674,38231,21,7,7,7,7,21,5,7,9,6,7,6,18,9,5,7,7,18,7,7
561,1,103,7,137,47,50,20,2,44,15,115,165679,172496,103502,228041,21120,433638,367565,20162,34944,43559,5,1,18,7,7,7,7,18,9,6,7,7,7,9,5,21,8,7,7,7
562,1,56,40,26,65,14,98,27,36,47,4,6366,29001,157788,188368,68302,92971,31524,23749,19769,6389,7,7,7,7,7,21,7,18,7,7,21,5,18,9,5,7,5,7,9,6
563,1,56,119,62,15,66,20,3,127,124,42,9981,21792,42285,92120,58468,30194,16507,11766,403493,30665,21,7,7,7,7,7,7,7,9,7,7,6,18,9,5,8,5,18,7,6
564,0,135,129,137,27,50,118,61,94,65,76,95088,17875,50715,80088,21120,30309,40052,1704779,148530,351172,7,7,7,9,7,5,21,7,9,7,6,5,18,7,5,7,7,18,7,6
565,0,43,126,25,65,14,29,69,35,120,114,20904,22464,58978,259680,68302,104018,1048179,35807,19085,71343,7,7,18,7,7,7,7,18,7,5,21,1,7,9,6,21,8,7,9,7
566,0,129,24,62,120,110,39,2,127,47,66,9789,22939,122129,24485,8394,7864,1786053,404868,138268,70289,21,21,18,9,7,21,5,7,7,6,7,7,7,7,5,7,7,18,9,7
567,1,31,64,127,120,115,70,2,82,47,11,76318,395578,28917,8392,15589,41809,79413,33812,62496,17340,21,5,18,9,7,7,5,18,9,6,7,7,7,7,5,21,7,7,7,7
568,0,20,111,21,65,14,78,84,59,22,140,36413,75838,19872,122202,68302,37261,102256,10305,732571,121773,7,7,18,7,7,7,7,7,7,7,21,8,7,9,5,21,6,18,9,6
569,1,100,67,37,124,110,93,24,62,47,106,98245,121605,312230,115042,8394,220541,253044,29453,6672,241592,21,8,18,9,7,21,7,7,9,7,7,7,8,7,5,7,5,18,7,6
570,1,93,139,36,27,50,35,2,57,15,137,256806,52102,11347,54094,21120,74781,88269,203264,157923,2296,21,7,7,7,7,21,7,18,7,6,7,1,18,9,5,7,5,7,9,7
571,0,101,84,98,15,110,31,67,137,65,69,6833,1171257,3136,192229,8394,15473,212969,28744,82909,66970,7,7,18,9,7,7,7,7,9,6,21,1,7,7,5,21,5,18,7,7
572,0,108,52,137,15,63,31,84,57,65,12,11015,18706,13758,25616,37615,17817,22055,89095,132103,100029,7,7,7,7,7,7,7,7,7,7,21,21,18,9,5,21,1,18,9,6
573,1,83,24,44,15,50,31,61,71,65,90,791189,122137,17560,141848,21120,9527,293807,147347,112005,7617,7,21,18,9,7,21,21,7,9,6,21,7,7,7,5,7,7,18,7,7
574,1,95,52,57,15,50,20,133,5,132,4,166511,110918,705315,67898,21120,3733,43789,599658,65257,198981,7,7,18,9,7,7,1,7,9,6,21,5,7,7,5,21,7,18,7,7
575,0,32,89,131,15,115,96,2,71,132,14,259555,128354,108599,60968,15589,67985,33199,142698,108410,48192,7,5,18,7,7,21,5,18,7,6,21,7,8,9,5,7,7,7,9,7
576,0,30,2,71,132,14,95,69,41,22,90,204100,201733,301913,1492,68302,704437,100224,58157,338319,9551,21,7,7,9,7,21,7,7,7,7,7,5,18,7,5,7,5,18,9,6
577,1,30,65,94,15,14,1,97,26,27,90,72412,55497,823903,19363,68302,165549,38600,11899,258047,17288,7,9,18,7,7,21,7,18,9,7,5,7,7,9,5,7,1,5,7,6
578,1,23,30,117,132,12,100,10,130,15,90,15754,39788,134869,100985,76456,13214,2340827,2317,23177,46401,21,5,7,9,7,21,7,18,7,7,7,7,18,7,5,7,1,7,9,6
579,1,114,138,36,65,14,137,139,134,27,107,41388,72973,47035,223895,68302,26031,5641,31223,264595,155422,7,5,7,7,7,7,8,8,9,6,5,7,18,9,5,21,7,18,7,7
580,0,33,61,92,65,14,87,84,71,27,76,594488,5251,19977,108958,68302,4763,40739,14674,57847,752365,7,5,18,7,7,7,1,7,7,6,5,7,7,9,5,21,7,18,6,7
581,0,61,84,94,65,66,95,138,82,67,46,5251,6781,17864,109935,58468,31157,23212,41083,11749,19978,5,7,18,7,7,6,7,7,7,7,7,1,7,9,5,7,5,18,5,9
582,1,117,112,26,65,107,37,51,35,27,11,33399,29544,105813,28527,7910,305019,79710,98816,91874,578688,7,5,7,7,7,8,7,18,7,7,21,7,18,9,5,21,6,7,9,5
583,1,135,128,26,47,84,59,2,62,124,110,1287970,27294,37449,56762,12194,11331,175380,146843,231647,147628,21,7,18,9,7,21,7,18,9,7,7,8,7,7,5,7,1,7,7,6
584,0,30,7,26,47,107,32,54,134,46,11,39788,328483,36908,188274,7910,241015,7384,93981,516766,185837,5,7,18,7,7,21,8,7,7,7,21,5,7,9,6,7,7,18,9,6
585,1,30,109,92,27,107,29,135,16,65,113,39788,15310,712514,84235,7910,297126,520231,4387,115318,15821,5,7,18,7,7,7,7,7,9,6,21,5,7,9,6,21,5,18,7,7
586,0,95,119,94,15,66,50,84,57,8,42,193541,123805,90387,71148,58468,67060,26801,20931,40395,132235,7,8,7,9,7,7,8,18,7,6,5,7,18,7,5,21,7,7,9,7
